"packet_id","pair_id","anchor","anchor_artists","candidate","candidate_artists","rating","note","save_status"
"2b5e466db3fa356a8eafb02a11606da6de4c5a7c686673408aa73f476b1619b1","75b8ec44e61a5df1ad5f98e6","Flash Forward","LE SSERAFIM","Heart","chicken97","3","","SUBMITTED"
"2b5e466db3fa356a8eafb02a11606da6de4c5a7c686673408aa73f476b1619b1","193211f90d32eac0dadcc912","Flash Forward","LE SSERAFIM","DANCING ALONE","KiiiKiii","4","","SUBMITTED"
"2b5e466db3fa356a8eafb02a11606da6de4c5a7c686673408aa73f476b1619b1","567d8d71b7be4a11f03c8706","Flash Forward","LE SSERAFIM","Top Secret","Weeekly","5","","SUBMITTED"
"2b5e466db3fa356a8eafb02a11606da6de4c5a7c686673408aa73f476b1619b1","7b40c2125851f0cc3b699ea0","Flash Forward","LE SSERAFIM","OMG","NewJeans","5","","SUBMITTED"
"2b5e466db3fa356a8eafb02a11606da6de4c5a7c686673408aa73f476b1619b1","2e0508522c790ef24704359d","Flash Forward","LE SSERAFIM","MOON","i-dle","4","","SUBMITTED"
"2b5e466db3fa356a8eafb02a11606da6de4c5a7c686673408aa73f476b1619b1","be5279b84587fadabf247569","Flash Forward","LE SSERAFIM","Smart","LE SSERAFIM","5","","SUBMITTED"
"2b5e466db3fa356a8eafb02a11606da6de4c5a7c686673408aa73f476b1619b1","45811df2dad92d2c749e4826","Flash Forward","LE SSERAFIM","Thirsty","aespa","5","","SUBMITTED"
"979f8351d18de8358d298e08c05f2437cf8ea745bee57ba62e71876a19e32efa","2641f9b2aaea091cee301fba","Panorama","IZ*ONE","Magnetic","ILLIT","5","","SUBMITTED"
"150ead7d2d25bf225f5fd59ecbe8ecdcaba8cbaeb67d3439226d97d1a11d932f","adb7fd4b62ba75c4d534767f","falling down","Nohidea","Wet Dreamz","J. Cole","2","","SUBMITTED"
"150ead7d2d25bf225f5fd59ecbe8ecdcaba8cbaeb67d3439226d97d1a11d932f","37dbf41c615586407afccf09","falling down","Nohidea","Tell Me","hyejin","3","","SUBMITTED"
"f540cef495be59df877812419dd2661ac2edf777ae38f6f7f80aa11a40d34c6c","f859d871c57a3e5b2ad428c4","Season of Memories","GFRIEND","Fall in love","Han Jihyo; Park Soeun","4","","SUBMITTED"
"f540cef495be59df877812419dd2661ac2edf777ae38f6f7f80aa11a40d34c6c","6399a09dba3f2c283073136a","Season of Memories","GFRIEND","Fresh Air","Maasho; Weston Estate","2","","SUBMITTED"
"f540cef495be59df877812419dd2661ac2edf777ae38f6f7f80aa11a40d34c6c","4dd15b06056ddf25584af6af","Season of Memories","GFRIEND","DANCING ALONE","KiiiKiii","5","","SUBMITTED"
"f540cef495be59df877812419dd2661ac2edf777ae38f6f7f80aa11a40d34c6c","3e3f86b3c3b31c6e714d1197","Season of Memories","GFRIEND","vampire","Olivia Rodrigo","3","","SUBMITTED"
"f540cef495be59df877812419dd2661ac2edf777ae38f6f7f80aa11a40d34c6c","f31d789fb0118a945ec31911","Season of Memories","GFRIEND","Stoked","Weston Estate","2","","SUBMITTED"
"1fc7462dab8e776efc8882fd8596baf941b078ca35504f66bcc0550c914cf111","c4b5ce81836c09ae759ec230","By My Side","JUNNY","Shouldn't Be","Luke Chiang","5","","SUBMITTED"
"1fc7462dab8e776efc8882fd8596baf941b078ca35504f66bcc0550c914cf111","9df21eac7a42ad8b69e4a872","By My Side","JUNNY","Fresh Air","Maasho; Weston Estate","3","","SUBMITTED"
"1fc7462dab8e776efc8882fd8596baf941b078ca35504f66bcc0550c914cf111","c2cc0c37e048ec8a0f907494","By My Side","JUNNY","11:11","TAEYEON","4","","SUBMITTED"
"1fc7462dab8e776efc8882fd8596baf941b078ca35504f66bcc0550c914cf111","f62fb4f3c349c3570df64de1","By My Side","JUNNY","Favorite Part","JO YURI","3","","SUBMITTED"
"1fc7462dab8e776efc8882fd8596baf941b078ca35504f66bcc0550c914cf111","099c5a38f5f2c60c9426386d","By My Side","JUNNY","Sunday (feat. HEIZE, Jay Park)","GroovyRoom; Heize; Jay Park","3","","SUBMITTED"
"1fc7462dab8e776efc8882fd8596baf941b078ca35504f66bcc0550c914cf111","6403965e0350089576d5d7c6","By My Side","JUNNY","1-4-3","Nana Ou-Yang","4","","SUBMITTED"
"b7e4d799cf24b824de20c8870942f702a65daf1e26771149bc3e08a2701e2bd3","001d89314d80b43d5fdf8563","m o v i e (Feat. Jade)","Stupinuts; Jade","Uncertainty","Chill Select; kretzschクレツ; Milkz","4","","SUBMITTED"
"b7e4d799cf24b824de20c8870942f702a65daf1e26771149bc3e08a2701e2bd3","53dba152b88e73fd7ebcf9e2","m o v i e (Feat. Jade)","Stupinuts; Jade","Lucid (feat. LILAC)","JIDA; Kate Kim","4","","SUBMITTED"
"b7e4d799cf24b824de20c8870942f702a65daf1e26771149bc3e08a2701e2bd3","4f8a5f8f1c09a23c8334e531","m o v i e (Feat. Jade)","Stupinuts; Jade","Favorite Part","JO YURI","3","","SUBMITTED"
"b7e4d799cf24b824de20c8870942f702a65daf1e26771149bc3e08a2701e2bd3","22a1eab1901fccba0b664a7d","m o v i e (Feat. Jade)","Stupinuts; Jade","We (OUI) (Feat. sogumm)","jeebanoff; sogumm","3","","SUBMITTED"
"b7e4d799cf24b824de20c8870942f702a65daf1e26771149bc3e08a2701e2bd3","a3780b0a9ef6b19790877452","m o v i e (Feat. Jade)","Stupinuts; Jade","1-4-3","Nana Ou-Yang","4","","SUBMITTED"
"b7e4d799cf24b824de20c8870942f702a65daf1e26771149bc3e08a2701e2bd3","08e6f4a0ab987a93b80874c5","m o v i e (Feat. Jade)","Stupinuts; Jade","You Are Enough",".Uzu; Clavita","4","","SUBMITTED"
"b7e4d799cf24b824de20c8870942f702a65daf1e26771149bc3e08a2701e2bd3","f4e45eaa6365e955ad193955","m o v i e (Feat. Jade)","Stupinuts; Jade","Look At Me Now","Yayyoung","4","","SUBMITTED"
"b7e4d799cf24b824de20c8870942f702a65daf1e26771149bc3e08a2701e2bd3","a8a62fdf2176b0db1c8c2a0e","m o v i e (Feat. Jade)","Stupinuts; Jade","The Hills","The Weeknd","1","","SUBMITTED"
"b7e4d799cf24b824de20c8870942f702a65daf1e26771149bc3e08a2701e2bd3","431c412b8a0a5f3c1c918e2b","m o v i e (Feat. Jade)","Stupinuts; Jade","CLOUT CHASER","Tiffany Day","2","","SUBMITTED"
"2b8de983220e955922bf9519831635a4291cd12c6867cc39f730a3cdc5a0a915","8d50ccfc4567549561840724","She loves the color green and I love her","City Girl","blue (with MINNIE)","yung kai; MINNIE","3","","SUBMITTED"
"2b8de983220e955922bf9519831635a4291cd12c6867cc39f730a3cdc5a0a915","18044fb066f5b0cb51df6d5f","She loves the color green and I love her","City Girl","m o v i e (Feat. Jade)","Stupinuts; Jade","4","","SUBMITTED"
"2b8de983220e955922bf9519831635a4291cd12c6867cc39f730a3cdc5a0a915","2ec4aeec666e0cdfef4a3dc7","She loves the color green and I love her","City Girl","Jocelyn Flores","Dontcry","5","","SUBMITTED"
"65e26f5945f30c25e1fb96a9342db0df0b9773c9d3f37d2a09046cdcaf8e5979","39dfb7881a9cd905bc8c758b","Fall in love","Han Jihyo; Park Soeun","Favorite Part","JO YURI","5","","SUBMITTED"
"65e26f5945f30c25e1fb96a9342db0df0b9773c9d3f37d2a09046cdcaf8e5979","f748ec5c176fab12120db9a9","Fall in love","Han Jihyo; Park Soeun","Die Right Here","david hugo","2","","SUBMITTED"
"65e26f5945f30c25e1fb96a9342db0df0b9773c9d3f37d2a09046cdcaf8e5979","237cf2f5c0bc5d5ac7f59680","Fall in love","Han Jihyo; Park Soeun","id T41104 (feat. 267)","W/N; 267","3","","SUBMITTED"
"65e26f5945f30c25e1fb96a9342db0df0b9773c9d3f37d2a09046cdcaf8e5979","f87f3dc05f8714353188d669","Fall in love","Han Jihyo; Park Soeun","Perfect Night","LE SSERAFIM","5","","SUBMITTED"
"65e26f5945f30c25e1fb96a9342db0df0b9773c9d3f37d2a09046cdcaf8e5979","068e953f3f42b50105d2a855","Fall in love","Han Jihyo; Park Soeun","DANCING ALONE","KiiiKiii","5","","SUBMITTED"
"be785949181befa672ee2674375cec368e6bb22285446cf1a71971c034825014","c4a7a2fe03caad7b502cdb4a","bamsopoong","ILLIT","2080","chicken97","4","","SUBMITTED"
"be785949181befa672ee2674375cec368e6bb22285446cf1a71971c034825014","49aea74e33e529626c8a9d59","bamsopoong","ILLIT","MOON","i-dle","4","","SUBMITTED"
"be785949181befa672ee2674375cec368e6bb22285446cf1a71971c034825014","53cff8e4f2d610b93d05085a","bamsopoong","ILLIT","Die Right Here","david hugo","2","","SUBMITTED"
"be785949181befa672ee2674375cec368e6bb22285446cf1a71971c034825014","911e2bf1e8abd645d78482b7","bamsopoong","ILLIT","Magnetic","ILLIT","4","","SUBMITTED"
"e370ca26b322c8cdf3821597bb8da5c3df69475fb6d0ca8902a62cbea252afc7","16f7f5678ab8f2870a6c84bf","Die Right Here","david hugo","MOON","i-dle","2","","SUBMITTED"
"e370ca26b322c8cdf3821597bb8da5c3df69475fb6d0ca8902a62cbea252afc7","07fd4e70a7bb3588743ba5bb","Die Right Here","david hugo","OMG","NewJeans","2","","SUBMITTED"
"e370ca26b322c8cdf3821597bb8da5c3df69475fb6d0ca8902a62cbea252afc7","5b9b8b4b7afb5bf63fce0cd7","Die Right Here","david hugo","Fall in love with you in every 4AM.","Friday Night Plans","4","","SUBMITTED"
"e370ca26b322c8cdf3821597bb8da5c3df69475fb6d0ca8902a62cbea252afc7","bb1a62be64ed7920ab6ec1a0","Die Right Here","david hugo","DANCING ALONE","KiiiKiii","2","","SUBMITTED"
"832dc4ac9614fe7ecbc8af7ca87b70693454de1b80d53bc807e023480e0f58d3","3d9128e6c69efc87062ce088","Don't","Colette Lush","1-4-3","Nana Ou-Yang","4","","SUBMITTED"
"832dc4ac9614fe7ecbc8af7ca87b70693454de1b80d53bc807e023480e0f58d3","de5f22cbee52a36286c495a2","Don't","Colette Lush","Favorite Part","JO YURI","3","","SUBMITTED"
"832dc4ac9614fe7ecbc8af7ca87b70693454de1b80d53bc807e023480e0f58d3","321bd2d62fa39a0e0b6e33a8","Don't","Colette Lush","Fall in love with you in every 4AM.","Friday Night Plans","4","","SUBMITTED"
"832dc4ac9614fe7ecbc8af7ca87b70693454de1b80d53bc807e023480e0f58d3","e65dabf6210d5c10ca190559","Don't","Colette Lush","We (OUI) (Feat. sogumm)","jeebanoff; sogumm","4","","SUBMITTED"
"832dc4ac9614fe7ecbc8af7ca87b70693454de1b80d53bc807e023480e0f58d3","ecdd16144a966bedd47b3f09","Don't","Colette Lush","strawberry moon","IU","3","","SUBMITTED"
"832dc4ac9614fe7ecbc8af7ca87b70693454de1b80d53bc807e023480e0f58d3","31fe41ccfc2aa6a7bd41b9c6","Don't","Colette Lush","Look At Me Now","Yayyoung","4","","SUBMITTED"
"bb0f287cfb27037ca4f4f9764bac8c599a117bf40b487503b0d025c8108288fd","e59c2d51bc154cf9950d14ec","The Way","Ariana Grande; Mac Miller","(empty)","OuiOui","3","","SUBMITTED"
"bb0f287cfb27037ca4f4f9764bac8c599a117bf40b487503b0d025c8108288fd","08038ce5bf6072dc70db8e27","The Way","Ariana Grande; Mac Miller","Stoked","Weston Estate","3","","SUBMITTED"
"bb0f287cfb27037ca4f4f9764bac8c599a117bf40b487503b0d025c8108288fd","e91850b3925a657b92b8a866","The Way","Ariana Grande; Mac Miller","Heart","chicken97","2","","SUBMITTED"
"bb0f287cfb27037ca4f4f9764bac8c599a117bf40b487503b0d025c8108288fd","131d01d062d9269398e123b6","The Way","Ariana Grande; Mac Miller","Perfect Night","LE SSERAFIM","4","","SUBMITTED"
"bb0f287cfb27037ca4f4f9764bac8c599a117bf40b487503b0d025c8108288fd","59f15ccd023436370f06b76f","The Way","Ariana Grande; Mac Miller","OMG","NewJeans","3","","SUBMITTED"
"bb0f287cfb27037ca4f4f9764bac8c599a117bf40b487503b0d025c8108288fd","c34b55a9c6188fb809152d08","The Way","Ariana Grande; Mac Miller","CLOUT CHASER","Tiffany Day","4","","SUBMITTED"
"f3fdef8f03355a14a4540d41fc717ec77e4fe2844e21b6d8ae2376d5252ee04c","b92e310a0819688b25d1f5af","Magnetic","ILLIT","No I Don't Want, Just Anyone","Unclenathannn; Shiloh Dynasty","2","","SUBMITTED"
"f3fdef8f03355a14a4540d41fc717ec77e4fe2844e21b6d8ae2376d5252ee04c","7d326e810ab79e737c953265","Magnetic","ILLIT","Jocelyn Flores","Dontcry","1","","SUBMITTED"
"f3fdef8f03355a14a4540d41fc717ec77e4fe2844e21b6d8ae2376d5252ee04c","7dac06eeab643b230ea59c88","Magnetic","ILLIT","Stoked","Weston Estate","2","","SUBMITTED"
"f3fdef8f03355a14a4540d41fc717ec77e4fe2844e21b6d8ae2376d5252ee04c","c120537408f7ea4caf5b0163","Magnetic","ILLIT","Fall in love","Han Jihyo; Park Soeun","5","","SUBMITTED"
"f3fdef8f03355a14a4540d41fc717ec77e4fe2844e21b6d8ae2376d5252ee04c","c936010b9b24d29d99d8cb95","Magnetic","ILLIT","Top Secret","Weeekly","5","","SUBMITTED"
"f3fdef8f03355a14a4540d41fc717ec77e4fe2844e21b6d8ae2376d5252ee04c","c6e45425d61de8061453a730","Magnetic","ILLIT","Die Right Here","david hugo","2","","SUBMITTED"
"fa5f14f90605fe6c2e419a37b27b922d3fdc2d30cb6e74f279ef1f8fbcdc835a","8716337735b891a7c92a03d1","GET IT","keshi","My Gamecube Broke.",".Uzu","2","","SUBMITTED"
"fa5f14f90605fe6c2e419a37b27b922d3fdc2d30cb6e74f279ef1f8fbcdc835a","de92de00a09041ce2b410db5","GET IT","keshi","CLOUT CHASER","Tiffany Day","4","","SUBMITTED"
"fa5f14f90605fe6c2e419a37b27b922d3fdc2d30cb6e74f279ef1f8fbcdc835a","ae94bbc680aeb5ce36978574","GET IT","keshi","Fresh Air","Maasho; Weston Estate","4","","SUBMITTED"
"fa5f14f90605fe6c2e419a37b27b922d3fdc2d30cb6e74f279ef1f8fbcdc835a","42d4178a32886044e973c0ef","GET IT","keshi","too afraid","hateful","2","","SUBMITTED"
"fa5f14f90605fe6c2e419a37b27b922d3fdc2d30cb6e74f279ef1f8fbcdc835a","0c350b5bce745d2da16c5958","GET IT","keshi","Cloudy Thoughts","HYEJIN","3","","SUBMITTED"
"fa5f14f90605fe6c2e419a37b27b922d3fdc2d30cb6e74f279ef1f8fbcdc835a","e32193a16a94489a4dcb13bf","GET IT","keshi","Saturation in Delay, Love in Anger","City Girl; tiffi","2","","SUBMITTED"
"fa5f14f90605fe6c2e419a37b27b922d3fdc2d30cb6e74f279ef1f8fbcdc835a","662ce9ac00cb509c53867db6","GET IT","keshi","TOUCH","keshi","4","","SUBMITTED"
"fa5f14f90605fe6c2e419a37b27b922d3fdc2d30cb6e74f279ef1f8fbcdc835a","33848297c1d058bea85ba4f8","GET IT","keshi","Tea Time","Disvstxr","3","","SUBMITTED"
"4fa8a6dc3fca96edc9f29de10ad4c1de56ce570b29ac927bd3cf56cb12256396","647b4add9a5d29d02ad459ca","You Might (Feat. SHIRT)","g0nny; SHIRT","Favorite Part","JO YURI","4","","SUBMITTED"
"dff76a71084bf179db631c60066879d528a49c2c45e8091af613ab2cdaa4588b","4b9f692efcc9da35f3d2c73a","Liability","Lorde","Temporary","Kiri T","4","","SUBMITTED"
"dff76a71084bf179db631c60066879d528a49c2c45e8091af613ab2cdaa4588b","082854cbee6080811bd0fd4a","Liability","Lorde","Hit the Wall","Gracie Abrams","5","","SUBMITTED"
"dff76a71084bf179db631c60066879d528a49c2c45e8091af613ab2cdaa4588b","47446daa4100c7c6781bf1a7","Liability","Lorde","If I Weren't Me","Katherine Li","4","","SUBMITTED"
"dff76a71084bf179db631c60066879d528a49c2c45e8091af613ab2cdaa4588b","0047d2fc0629e56c2f87c286","Liability","Lorde","1-4-3","Nana Ou-Yang","4","","SUBMITTED"
"dff76a71084bf179db631c60066879d528a49c2c45e8091af613ab2cdaa4588b","80c15d525db38fe52a579c6c","Liability","Lorde","It'll Be Ok","Yoandri","3","","SUBMITTED"
"2e936ed1e7fa7f0f3279d370d1ac79a386d87f17f2e0eb1414c2a4595aa2b0be","1ec321569c7885fa21b6dc41","DOWNPOUR (feat. Gliiico)","CHAEYOUNG; Gliiico","Fall in love with you in every 4AM.","Friday Night Plans","4","","SUBMITTED"
"2e936ed1e7fa7f0f3279d370d1ac79a386d87f17f2e0eb1414c2a4595aa2b0be","58184bfcf2bb1532c2ebf7aa","DOWNPOUR (feat. Gliiico)","CHAEYOUNG; Gliiico","Not Afraid","INTRN","2","","SUBMITTED"
"2e936ed1e7fa7f0f3279d370d1ac79a386d87f17f2e0eb1414c2a4595aa2b0be","732b32c2ee6b1dd99bd22eac","DOWNPOUR (feat. Gliiico)","CHAEYOUNG; Gliiico","Look At Me Now","Yayyoung","3","","SUBMITTED"
"2e936ed1e7fa7f0f3279d370d1ac79a386d87f17f2e0eb1414c2a4595aa2b0be","85cc57567fd90225e756eb3c","DOWNPOUR (feat. Gliiico)","CHAEYOUNG; Gliiico","Wet Dreamz","J. Cole","2","","SUBMITTED"
"2e936ed1e7fa7f0f3279d370d1ac79a386d87f17f2e0eb1414c2a4595aa2b0be","6ce64b007cf5a48f65c66ac2","DOWNPOUR (feat. Gliiico)","CHAEYOUNG; Gliiico","SATELLITE","City Girl; Kelsey Kuan","3","","SUBMITTED"
"2e936ed1e7fa7f0f3279d370d1ac79a386d87f17f2e0eb1414c2a4595aa2b0be","7687cb4c3fdb35a7dc335319","DOWNPOUR (feat. Gliiico)","CHAEYOUNG; Gliiico","OMG","NewJeans","4","","SUBMITTED"
"2e936ed1e7fa7f0f3279d370d1ac79a386d87f17f2e0eb1414c2a4595aa2b0be","e8843f8ecb8f0edc1c8cf571","DOWNPOUR (feat. Gliiico)","CHAEYOUNG; Gliiico","The Hills","The Weeknd","2","","SUBMITTED"
"2e936ed1e7fa7f0f3279d370d1ac79a386d87f17f2e0eb1414c2a4595aa2b0be","03f65606640efd41aa4ab069","DOWNPOUR (feat. Gliiico)","CHAEYOUNG; Gliiico","Lucid (feat. LILAC)","JIDA; Kate Kim","4","","SUBMITTED"
"dc3bb66f7bb7405d7842c6acd1ca0a904478752f3bb01b35f6b2c4d79f3c709b","40b9930d69aac5e5c6b740cd","Uncertainty","Chill Select; kretzschクレツ; Milkz","Phantom Embrace","City Girl","5","","SUBMITTED"
"dc3bb66f7bb7405d7842c6acd1ca0a904478752f3bb01b35f6b2c4d79f3c709b","52f15f1d612f0f3406f8e4db","Uncertainty","Chill Select; kretzschクレツ; Milkz","We (OUI) (Feat. sogumm)","jeebanoff; sogumm","3","","SUBMITTED"
"dc3bb66f7bb7405d7842c6acd1ca0a904478752f3bb01b35f6b2c4d79f3c709b","7c45e7b1e30eaf6477a899b3","Uncertainty","Chill Select; kretzschクレツ; Milkz","Saturation in Delay, Love in Anger","City Girl; tiffi","4","","SUBMITTED"
"dc3bb66f7bb7405d7842c6acd1ca0a904478752f3bb01b35f6b2c4d79f3c709b","2f39db8acfe0d5a164184439","Uncertainty","Chill Select; kretzschクレツ; Milkz","Stay With Me","Teqkoi; Mouse","4","","SUBMITTED"
"dc3bb66f7bb7405d7842c6acd1ca0a904478752f3bb01b35f6b2c4d79f3c709b","cc007bb58067fcaef8fd1390","Uncertainty","Chill Select; kretzschクレツ; Milkz","I'm Drunk And Confused","sagun","4","","SUBMITTED"
"30eb96b45763d8d2cf106cc5e0a2a11c8c3ef6c24f0312b87aa94d28fab1c1b0","8f8c0179e90eba5a974cb7c1","The Weekend","88rising; BIBI","We (OUI) (Feat. sogumm)","jeebanoff; sogumm","4","","SUBMITTED"
"30eb96b45763d8d2cf106cc5e0a2a11c8c3ef6c24f0312b87aa94d28fab1c1b0","427e269d0b448c7c74d28934","The Weekend","88rising; BIBI","You Might (Feat. SHIRT)","g0nny; SHIRT","4","","SUBMITTED"
"30eb96b45763d8d2cf106cc5e0a2a11c8c3ef6c24f0312b87aa94d28fab1c1b0","5e0cda4a6d975553ae6264cf","The Weekend","88rising; BIBI","MOON","i-dle","4","","SUBMITTED"
"30eb96b45763d8d2cf106cc5e0a2a11c8c3ef6c24f0312b87aa94d28fab1c1b0","1cb68196512ca34f5c6875bd","The Weekend","88rising; BIBI","Magnetic","ILLIT","3","","SUBMITTED"
"30eb96b45763d8d2cf106cc5e0a2a11c8c3ef6c24f0312b87aa94d28fab1c1b0","2c83e53ba73a1f557aee2590","The Weekend","88rising; BIBI","Thirsty","aespa","4","","SUBMITTED"
"8c9843095b2c613699099b77b4d490ba3ced800a25e6225bab9fbb86df44823c","aab2c3bbbc4b61b93a8a17d2","Favorite Part","JO YURI","Lucid (feat. LILAC)","JIDA; Kate Kim","3","","SUBMITTED"
"8c9843095b2c613699099b77b4d490ba3ced800a25e6225bab9fbb86df44823c","bb089728dbdf275745faf16f","Favorite Part","JO YURI","Perfect Night","LE SSERAFIM","4","","SUBMITTED"
"8c9843095b2c613699099b77b4d490ba3ced800a25e6225bab9fbb86df44823c","133f801c3f662c9f29287fe3","Favorite Part","JO YURI","Shoulder","Galdive","3","","SUBMITTED"
"8c9843095b2c613699099b77b4d490ba3ced800a25e6225bab9fbb86df44823c","2d4d54665ec4b1028f5a8a23","Favorite Part","JO YURI","Look At Me Now","Yayyoung","3","","SUBMITTED"
"353d5119b4c03c022bef818e407392fb042985f0cdbcce212badec98b25ab270","3b393bc224eb57a823e85697","(empty)","OuiOui","Shoulder","Galdive","4","","SUBMITTED"
"353d5119b4c03c022bef818e407392fb042985f0cdbcce212badec98b25ab270","fbc910c07e85eee010738f58","(empty)","OuiOui","Sunday (feat. HEIZE, Jay Park)","GroovyRoom; Heize; Jay Park","4","","SUBMITTED"
"353d5119b4c03c022bef818e407392fb042985f0cdbcce212badec98b25ab270","2bee5e526b797f4a8efeca1d","(empty)","OuiOui","Fall in love with you in every 4AM.","Friday Night Plans","4","","SUBMITTED"
"353d5119b4c03c022bef818e407392fb042985f0cdbcce212badec98b25ab270","71f670fde3213a77451d9f55","(empty)","OuiOui","idontwannabeyouanymore","Billie Eilish","3","","SUBMITTED"
"50d23c29d1b49b722961cbef7cfd79c688c3eb6208cd631f18b3e22be0fffa20","89dd5a7f1f73618109372111","Fall in love with you in every 4AM.","Friday Night Plans","Look At Me Now","Yayyoung","4","","SUBMITTED"
"50d23c29d1b49b722961cbef7cfd79c688c3eb6208cd631f18b3e22be0fffa20","5aa11a87143e039e540166a8","Fall in love with you in every 4AM.","Friday Night Plans","Stay With Me","Teqkoi; Mouse","2","","SUBMITTED"
